Transaction ID,Day Name,Brand,Units Sold,Price Per Unit,Customer Name,Customer Age,City,Payment Method,Customer Ratings,Mobile Model,Date
240,Thursday,Samsung,8,36877.22,Isha Thakur,51,Delhi,UPI,5,Galaxy S21,12/16/2021
241,Thursday,Samsung,5,36738.33,Krishna Rathod,36,Delhi,UPI,5,Galaxy S21,12/16/2021
242,Friday,Xiaomi,1,63738.65,Krishna Rawat,37,Mumbai,UPI,5,Redmi 9,12/17/2021
243,Friday,Apple,1,17569.19,Manoj Thakur,40,Patna,Credit Card,4,iPhone SE,12/17/2021
244,Friday,Vivo,9,17397.04,Reena Rao,57,Kanpur,UPI,5,Vivo Y51,12/17/2021
245,Friday,Vivo,6,18847.16,Anjali Nambiar,42,Kanpur,Debit Card,5,Vivo Y51,12/17/2021
246,Saturday,Vivo,5,11784.18,Pooja Arora,32,Delhi,Credit Card,3,Vivo S1,12/18/2021
247,Saturday,Vivo,1,14303.9,Jyoti Varma,55,Mumbai,Debit Card,5,Vivo V20,12/18/2021
248,Saturday,Xiaomi,6,49592.19,Tapan Chatterjee,40,Delhi,Debit Card,4,Mi 11,12/18/2021
249,Saturday,OnePlus,6,35895.06,Pooja Arora,19,Bangalore,Credit Card,5,OnePlus Nord,12/18/2021
250,Sunday,Apple,3,55816.18,Bhavana Prasad,32,Bhopal,Cash,5,iPhone 12,12/19/2021
251,Sunday,Samsung,8,69555.86,Manoj Dutta,52,Kanpur,Debit Card,5,Galaxy A51,12/19/2021
252,Sunday,OnePlus,1,49542.08,Rajesh Shah,27,Gorakhpur,Credit Card,5,OnePlus 9,12/19/2021
253,Sunday,Vivo,1,13027.33,Bina Singh,31,Coimbatore,Debit Card,4,Vivo Y51,12/19/2021
254,Monday,OnePlus,6,16273.77,Priya Teja,44,Delhi,UPI,5,OnePlus 9,12/20/2021
255,Monday,Apple,1,62860.25,Neeta Ahuja,31,Ranchi,Debit Card,5,iPhone 12,12/20/2021
256,Monday,Samsung,6,41649.76,Pankaj Gupta,52,Kolkata,Debit Card,5,Galaxy A51,12/20/2021
257,Tuesday,Samsung,1,59490.23,Bina Mishra,50,Delhi,Debit Card,5,Galaxy S21,12/21/2021
258,Tuesday,Apple,6,61396.74,Yogesh Shah,18,Mumbai,UPI,5,iPhone 11,12/21/2021
259,Tuesday,Apple,3,65660.47,Vijay Varma,51,Kanpur,Debit Card,4,iPhone SE,12/21/2021
260,Tuesday,Vivo,8,66989.75,Anita Srivastava,36,Bhopal,Credit Card,5,Vivo S1,12/21/2021
261,Wednesday,Samsung,6,43289.55,Kavita Teja,41,Delhi,Debit Card,5,Galaxy A51,12/22/2021
262,Wednesday,OnePlus,1,30461.21,Manoj Iyer,59,Mumbai,Credit Card,4,OnePlus Nord,12/22/2021
263,Wednesday,Xiaomi,5,67711.89,Deepika Sharma,21,Mumbai,Debit Card,4,Redmi 9,12/22/2021
264,Thursday,Xiaomi,8,42844.38,Rohan Gupta,53,Delhi,Debit Card,4,Redmi 9,12/23/2021
265,Thursday,Apple,3,13855.16,Bhavana Siddiqui,30,Indore,Debit Card,5,iPhone SE,12/23/2021
266,Thursday,Vivo,6,48566.59,Ravi Arora,49,Delhi,Cash,4,Vivo Y51,12/23/2021
267,Thursday,Xiaomi,5,45261.09,Sunil Kapoor,26,Kolkata,Cash,3,Mi 11,12/23/2021
268,Friday,Samsung,6,63747.57,Amit Ghosh,56,Ludhiana,UPI,5,Galaxy A51,12/24/2021
269,Friday,Apple,1,49191.23,Pooja Arora,33,Kanpur,Credit Card,4,iPhone 12,12/24/2021
270,Friday,OnePlus,7,30943.15,Manoj Jain,20,Mumbai,UPI,2,OnePlus Nord,12/24/2021
271,Friday,Apple,9,67973.54,Ramesh Nambiar,37,Coimbatore,Credit Card,3,iPhone SE,12/24/2021
272,Saturday,OnePlus,2,58097.17,Kiran Ghosh,27,Kanpur,UPI,2,OnePlus Nord,12/25/2021
273,Saturday,Apple,5,47825.06,Pooja Arora,39,Mumbai,UPI,5,iPhone 12,12/25/2021
274,Saturday,Apple,4,27575.51,Arun Sheth,20,Vadodara,Debit Card,5,iPhone 11,12/25/2021
275,Saturday,Apple,6,32412.42,Pooja Joshi,28,Delhi,Debit Card,5,iPhone 12,12/25/2021
276,Sunday,OnePlus,6,50198.2,Aditya Menon,42,Patna,Debit Card,5,OnePlus 9,12/26/2021
277,Sunday,OnePlus,2,14318.85,Pooja Solanki,59,Delhi,Debit Card,5,OnePlus 9,12/26/2021
278,Sunday,Apple,2,25400.84,Anita Bhattacharya,25,Delhi,Debit Card,5,iPhone 12,12/26/2021
279,Monday,Xiaomi,4,52834.06,Monika Nambiar,26,Delhi,UPI,3,Redmi 9,12/27/2021
280,Monday,Vivo,1,38801.11,Kiran Jain,32,Kanpur,Credit Card,5,Vivo Y51,12/27/2021
281,Monday,Vivo,9,34143.61,Umesh Rawat,49,Mumbai,Cash,3,Vivo V20,12/27/2021
282,Monday,Vivo,7,19087.46,Tapan Singh,20,Kanpur,Cash,4,Vivo Y51,12/27/2021
283,Tuesday,OnePlus,7,36510.94,Isha Ghosh,21,Chennai,Credit Card,3,OnePlus Nord,12/28/2021
284,Tuesday,OnePlus,3,56241.52,Jyoti Iyer,47,Lucknow,Cash,5,OnePlus Nord,12/28/2021
285,Tuesday,Xiaomi,3,25840.77,Monika Sharma,30,Delhi,UPI,5,Mi 11,12/28/2021
286,Wednesday,Vivo,1,10323.91,Nikhil Bhatnagar,38,Bangalore,Credit Card,3,Vivo S1,12/29/2021
287,Wednesday,Vivo,3,50110.29,Devendra Pathak,58,Jodhpur,Credit Card,5,Vivo Y51,12/29/2021
288,Wednesday,Apple,3,68357.6,Manoj Pathak,36,Hyderabad,Cash,3,iPhone 12,12/29/2021
289,Wednesday,OnePlus,4,46409.59,Anita Varma,56,Kanpur,Cash,5,OnePlus Nord,12/29/2021
290,Thursday,Vivo,4,17195.31,Shruti Sharma,39,Delhi,UPI,5,Vivo S1,12/30/2021
291,Thursday,Xiaomi,3,29243.99,Pooja Reddy,37,Mumbai,Debit Card,3,Mi 11,12/30/2021
292,Thursday,Xiaomi,8,62058.5,Tapan Ahuja,54,Gorakhpur,Credit Card,5,Redmi 9,12/30/2021
293,Friday,Vivo,8,23954.08,Sumit Alva,48,Vadodara,Debit Card,5,Vivo V20,12/31/2021
294,Friday,OnePlus,1,46461.75,Lata Rawat,27,Bangalore,Cash,5,OnePlus Nord,12/31/2021
295,Friday,Xiaomi,7,34160.27,Sneha Jain,35,Kanpur,Credit Card,5,Redmi 9,12/31/2021
296,Friday,Apple,2,22470.62,Gita Sheth,56,Hyderabad,Debit Card,3,iPhone SE,12/31/2021
297,Saturday,Xiaomi,1,58804.41,Priya Bhattacharya,37,Ranchi,UPI,5,Mi 11,1/1/2022
298,Saturday,Samsung,3,54569.88,Kavita Dutta,35,Delhi,UPI,5,Galaxy S21,1/1/2022
299,Saturday,Samsung,4,49695.46,Meena Joshi,28,Kolkata,UPI,4,Galaxy S21,1/1/2022
300,Sunday,OnePlus,6,24180.2,Vivek Siddiqui,39,Mumbai,Credit Card,5,OnePlus Nord,1/2/2022
301,Sunday,Vivo,5,15871.42,Deepika Desai,35,Mumbai,Credit Card,5,Vivo S1,1/2/2022
302,Sunday,OnePlus,4,44569.56,Anita Deshmukh,51,Lucknow,Credit Card,5,OnePlus 8T,1/2/2022
303,Monday,OnePlus,8,43220.67,Anita Bhattacharya,40,Patna,Credit Card,5,OnePlus 9,1/3/2022
304,Monday,OnePlus,4,21303.1,Rajesh Kapoor,18,Delhi,Credit Card,5,OnePlus Nord,1/3/2022
305,Monday,OnePlus,2,13374.8,Aditya Arora,27,Ranchi,Debit Card,5,OnePlus 9,1/3/2022
306,Monday,Apple,3,14842.51,Sunil Luthra,18,Mumbai,Debit Card,5,iPhone SE,1/3/2022
307,Tuesday,Apple,6,69566.26,Isha Dutta,55,Delhi,UPI,5,iPhone SE,1/4/2022
308,Tuesday,Xiaomi,8,57015.03,Bhavana Mishra,56,Lucknow,Debit Card,5,Mi 11,1/4/2022
309,Tuesday,Samsung,8,65319.25,Vinod Kaur,26,Lucknow,Debit Card,4,Galaxy S21,1/4/2022
310,Wednesday,OnePlus,9,21703.28,Anita Sharma,48,Bhopal,UPI,3,OnePlus 9,1/5/2022
311,Wednesday,Xiaomi,7,67634.11,Radha Ghosh,24,Mumbai,UPI,5,Redmi 9,1/5/2022
312,Wednesday,Samsung,2,18559.26,Tanuja Rao,34,Delhi,Cash,5,Galaxy A51,1/5/2022
313,Wednesday,Vivo,8,40544.91,Namita Reddy,52,Jodhpur,UPI,5,Vivo Y51,1/5/2022
314,Thursday,Apple,7,59781.74,Rohan Prasad,54,Ludhiana,Debit Card,5,iPhone SE,1/6/2022
315,Thursday,Samsung,8,30988.2,Priyanka Jain,35,Indore,Credit Card,5,Galaxy S21,1/6/2022
316,Thursday,Vivo,3,35489.71,Anita Rawat,50,Vadodara,UPI,5,Vivo Y51,1/6/2022
317,Thursday,Samsung,7,17691.11,Vivek Teja,21,Madurai,Cash,4,Galaxy S21,1/6/2022
318,Friday,Apple,9,17375.31,Anand Mehta,40,Bhopal,Debit Card,5,iPhone 11,1/7/2022
319,Friday,Apple,3,47174.09,Jyoti Mishra,28,Delhi,Cash,3,iPhone 12,1/7/2022
320,Friday,Xiaomi,6,50531.94,Krishna Jain,26,Kolkata,Cash,4,Redmi 9,1/7/2022
321,Friday,OnePlus,2,56639.95,Sneha Reddy,47,Ludhiana,Debit Card,3,OnePlus 9,1/7/2022
322,Saturday,Samsung,2,43400.92,Bhavana Srivastava,25,Madurai,Cash,5,Galaxy S21,1/8/2022
323,Saturday,Samsung,5,48745.56,Ramesh Jain,57,Jodhpur,Debit Card,5,Galaxy Note 20,1/8/2022
324,Saturday,Vivo,5,10811.04,Yogesh Sharma,22,Bhopal,Cash,4,Vivo V20,1/8/2022
325,Saturday,Apple,7,19730.24,Anjali Patel,29,Chennai,Credit Card,3,iPhone SE,1/8/2022
326,Sunday,Samsung,2,69094.89,Prashant Teja,18,Coimbatore,UPI,5,Galaxy Note 20,1/9/2022
327,Sunday,Apple,7,14559.61,Pooja Goyal,32,Indore,Credit Card,5,iPhone 11,1/9/2022
328,Sunday,Samsung,5,50727.29,Neeta Malhotra,42,Delhi,Credit Card,5,Galaxy S21,1/9/2022
329,Sunday,Xiaomi,6,20564.96,Krishna Menon,35,Chennai,Cash,5,Mi 11,1/9/2022
330,Monday,OnePlus,8,53003.12,Reena Das,55,Delhi,UPI,5,OnePlus Nord,1/10/2022
331,Monday,Samsung,4,52359.42,Ramesh Dutta,59,Mumbai,UPI,3,Galaxy S21,1/10/2022
332,Monday,Apple,7,24051.94,Harish Goyal,43,Mumbai,UPI,3,iPhone SE,1/10/2022
333,Monday,Xiaomi,6,26178.06,Bina Rawat,57,Mumbai,Cash,5,Redmi Note 10,1/10/2022
334,Tuesday,Samsung,2,49286.24,Sunil Mathur,20,Delhi,Credit Card,3,Galaxy S21,1/11/2022
335,Tuesday,Vivo,8,33405.16,Navin Solanki,39,Ranchi,Debit Card,5,Vivo Y51,1/11/2022
336,Tuesday,OnePlus,9,21672.88,Kavita Bhattacharya,43,Madurai,Debit Card,5,OnePlus 8T,1/11/2022
337,Tuesday,Samsung,5,53900.78,Priyanka Alva,36,Delhi,Debit Card,5,Galaxy Note 20,1/11/2022
338,Wednesday,Xiaomi,4,19248.85,Anand Bhattacharya,56,Bangalore,UPI,5,Redmi Note 10,1/12/2022
339,Wednesday,Vivo,6,61338.62,Rohan Rathod,53,Patna,Debit Card,5,Vivo Y51,1/12/2022
340,Wednesday,Xiaomi,8,40880.17,Devendra Arora,38,Delhi,Credit Card,3,Redmi 9,1/12/2022
341,Wednesday,Xiaomi,3,16342.04,Reena Desai,58,Delhi,Debit Card,3,Mi 11,1/12/2022
342,Thursday,Vivo,1,51644.34,Pankaj Singh,43,Delhi,UPI,5,Vivo S1,1/13/2022
343,Thursday,Xiaomi,4,41149.78,Pooja Joshi,30,Delhi,UPI,5,Mi 11,1/13/2022
344,Thursday,Vivo,4,27883.45,Priyanka Mishra,53,Indore,Debit Card,5,Vivo V20,1/13/2022
345,Thursday,Samsung,1,35352.36,Bhavana Rawat,41,Delhi,UPI,5,Galaxy Note 20,1/13/2022
346,Friday,Vivo,9,27900.26,Pooja Luthra,58,Delhi,Debit Card,4,Vivo S1,1/14/2022
347,Friday,Vivo,3,25781.55,Manoj Ahuja,43,Jodhpur,UPI,4,Vivo S1,1/14/2022
348,Friday,OnePlus,5,19816.51,Lata Rawat,38,Bangalore,Cash,3,OnePlus 8T,1/14/2022
349,Friday,Vivo,6,31766.03,Priyanka Sharma,35,Delhi,Cash,4,Vivo S1,1/14/2022
350,Saturday,Vivo,8,25059.23,Navin Malhotra,32,Ranchi,Credit Card,4,Vivo V20,1/15/2022
351,Saturday,Samsung,6,51006.07,Kavita Iyer,32,Madurai,Cash,5,Galaxy Note 20,1/15/2022
352,Saturday,OnePlus,3,51032.6,Anand Patel,23,Gorakhpur,Debit Card,5,OnePlus Nord,1/15/2022
353,Saturday,Apple,6,40110.41,Vijay Prasad,48,Ludhiana,UPI,5,iPhone 11,1/15/2022
354,Sunday,Samsung,1,56676.67,Umesh Ghosh,45,Rajkot,Credit Card,5,Galaxy Note 20,1/16/2022
355,Sunday,Samsung,4,60480.38,Manoj Rao,25,Gorakhpur,Debit Card,5,Galaxy Note 20,1/16/2022
356,Sunday,Apple,6,44785.99,Vivek Jain,46,Mumbai,Debit Card,5,iPhone 11,1/16/2022
357,Monday,Vivo,7,47136.11,Aditya Patel,38,Rajkot,Credit Card,5,Vivo Y51,1/17/2022
358,Monday,Xiaomi,3,26973.15,Harish Goyal,34,Mumbai,Credit Card,4,Redmi Note 10,1/17/2022
359,Monday,OnePlus,9,63692.15,Sumit Siddiqui,41,Mumbai,Debit Card,5,OnePlus 8T,1/17/2022
360,Tuesday,Xiaomi,7,11452.36,Bhavana Desai,53,Delhi,UPI,5,Redmi Note 10,1/18/2022
361,Tuesday,Apple,1,30916.15,Ravi Sheth,48,Lucknow,Debit Card,4,iPhone 11,1/18/2022
362,Tuesday,Samsung,2,53308.03,Ravi Patel,51,Kanpur,UPI,3,Galaxy A51,1/18/2022
363,Tuesday,Samsung,1,14805.37,Tapan Mishra,19,Delhi,Credit Card,5,Galaxy Note 20,1/18/2022
364,Wednesday,OnePlus,9,20990.17,Mala Verma,59,Bangalore,Debit Card,5,OnePlus 8T,1/19/2022
365,Wednesday,Samsung,9,45357.14,Gita Roy,20,Bhopal,Cash,3,Galaxy A51,1/19/2022
366,Wednesday,Samsung,7,43599.62,Vivek Rawat,47,Mumbai,Debit Card,4,Galaxy S21,1/19/2022
367,Wednesday,OnePlus,3,54335.7,Anita Menon,25,Ranchi,UPI,5,OnePlus 9,1/19/2022
368,Thursday,OnePlus,5,58756.76,Tapan Deshmukh,24,Delhi,Debit Card,4,OnePlus 9,1/20/2022
369,Thursday,Apple,4,17714.77,Shruti Thakur,29,Rajkot,UPI,4,iPhone 12,1/20/2022
370,Thursday,Samsung,7,11102.86,Reena Teja,36,Delhi,Cash,4,Galaxy A51,1/20/2022
371,Thursday,Samsung,9,51378.31,Isha Dutta,43,Chennai,Credit Card,5,Galaxy S21,1/20/2022
372,Friday,Apple,2,28083.51,Manoj Pathak,45,Vadodara,Cash,3,iPhone 12,1/21/2022
373,Friday,Vivo,8,47559.03,Tapan Bhattacharya,32,Hyderabad,UPI,3,Vivo V20,1/21/2022
374,Friday,Vivo,9,19032.68,Anjali Srivastava,31,Chennai,Credit Card,5,Vivo V20,1/21/2022
375,Friday,Vivo,9,38142.4,Anand Reddy,31,Gorakhpur,Credit Card,5,Vivo V20,1/21/2022
376,Saturday,Apple,7,40265.48,Bhavana Jain,20,Gorakhpur,Debit Card,4,iPhone 11,1/22/2022
377,Saturday,Samsung,9,45104.67,Tapan Rawat,46,Delhi,Cash,5,Galaxy Note 20,1/22/2022
378,Saturday,Apple,9,40790.2,Namita Sheth,23,Bangalore,UPI,3,iPhone 12,1/22/2022
379,Saturday,Apple,3,39741.45,Arun Luthra,40,Delhi,UPI,3,iPhone SE,1/22/2022
380,Sunday,Vivo,4,29964.05,Mala Roy,45,Jodhpur,Credit Card,4,Vivo S1,1/23/2022
381,Sunday,Xiaomi,2,14270.81,Devendra Varma,31,Mumbai,Debit Card,5,Mi 11,1/23/2022
382,Sunday,Samsung,3,15371.21,Ravi Dutta,31,Delhi,UPI,4,Galaxy A51,1/23/2022
383,Sunday,Vivo,5,36026.7,Ramesh Das,37,Vadodara,Debit Card,4,Vivo Y51,1/23/2022
384,Monday,Xiaomi,5,31347.59,Priya Roy,30,Hyderabad,Credit Card,5,Redmi Note 10,1/24/2022
385,Monday,Xiaomi,6,40968.09,Sumit Siddiqui,44,Delhi,Credit Card,5,Redmi Note 10,1/24/2022
386,Monday,OnePlus,7,28290.29,Bina Siddiqui,52,Kolkata,Credit Card,5,OnePlus Nord,1/24/2022
387,Monday,Samsung,7,51274.61,Kiran Rathod,19,Jodhpur,Debit Card,5,Galaxy A51,1/24/2022
388,Tuesday,Xiaomi,1,61837.29,Kunal Chaudhary,58,Lucknow,UPI,4,Redmi 9,1/25/2022
389,Tuesday,Vivo,2,27931.79,Vinod Malhotra,57,Kolkata,Cash,4,Vivo V20,1/25/2022
390,Tuesday,OnePlus,9,21579.04,Sneha Arora,41,Ludhiana,Debit Card,4,OnePlus 9,1/25/2022
391,Tuesday,Samsung,2,16970.83,Devendra Pathak,46,Mumbai,Credit Card,4,Galaxy A51,1/25/2022
392,Wednesday,Apple,6,46975.24,Radha Alva,20,Hyderabad,Cash,4,iPhone SE,1/26/2022
393,Wednesday,Vivo,1,36631.36,Krishna Nambiar,21,Gorakhpur,Cash,5,Vivo S1,1/26/2022
394,Wednesday,Xiaomi,3,21280.94,Vijay Jain,19,Gorakhpur,Cash,4,Redmi 9,1/26/2022
395,Thursday,Xiaomi,2,49188.2,Reena Deshmukh,37,Mumbai,Cash,3,Mi 11,1/27/2022
396,Thursday,Vivo,3,18908.99,Yogesh Alva,32,Vadodara,Cash,3,Vivo S1,1/27/2022
397,Thursday,Xiaomi,5,43258.04,Sanjay Mehta,49,Rajkot,Credit Card,5,Redmi 9,1/27/2022
398,Thursday,OnePlus,6,41628.9,Neeta Yadav,59,Coimbatore,UPI,5,OnePlus 8T,1/27/2022
399,Friday,Samsung,9,54053.67,Gita Rathod,18,Delhi,Cash,3,Galaxy Note 20,1/28/2022
400,Friday,OnePlus,4,13306.58,Vinod Chatterjee,55,Mumbai,UPI,5,OnePlus 8T,1/28/2022
401,Friday,Xiaomi,7,63272.38,Harish Mishra,52,Vadodara,UPI,5,Mi 11,1/28/2022
402,Saturday,Apple,6,52179.5,Sneha Patel,24,Hyderabad,Debit Card,5,iPhone SE,1/29/2022
403,Saturday,Samsung,2,22967.56,Shruti Iyer,30,Delhi,Credit Card,4,Galaxy S21,1/29/2022
404,Saturday,Samsung,8,21004.32,Vivek Mehta,18,Kolkata,Cash,4,Galaxy S21,1/29/2022
405,Saturday,Vivo,7,35899.61,Ravi Bhattacharya,31,Rajkot,UPI,5,Vivo V20,1/29/2022
406,Sunday,Vivo,7,59053.92,Anand Siddiqui,46,Mumbai,Debit Card,5,Vivo V20,1/30/2022
407,Sunday,Apple,8,60577,Jyoti Kumar,20,Bangalore,UPI,3,iPhone 12,1/30/2022
408,Sunday,Samsung,1,41227.37,Krishna Sharma,41,Ludhiana,Cash,5,Galaxy S21,1/30/2022
409,Sunday,Apple,1,61648.65,Aditya Roy,18,Rajkot,Credit Card,5,iPhone 11,1/30/2022
410,Monday,Vivo,8,10326.62,Anita Arora,27,Ranchi,Credit Card,5,Vivo Y51,1/31/2022
411,Monday,Vivo,4,12110.48,Tanuja Rao,30,Mumbai,Cash,3,Vivo V20,1/31/2022
412,Monday,Samsung,5,64709.3,Kavita Bhattacharya,53,Kanpur,UPI,5,Galaxy A51,1/31/2022
413,Tuesday,OnePlus,8,56519.92,Harish Teja,26,Chennai,Debit Card,5,OnePlus Nord,2/1/2022
414,Tuesday,Xiaomi,5,37042.36,Anjali Patel,31,Mumbai,Credit Card,3,Redmi Note 10,2/1/2022
415,Tuesday,Vivo,4,55216.61,Gita Teja,53,Delhi,Credit Card,5,Vivo S1,2/1/2022
416,Tuesday,Vivo,6,67338.37,Anita Varma,27,Mumbai,UPI,5,Vivo Y51,2/1/2022
417,Wednesday,OnePlus,5,56325.37,Aditya Menon,57,Lucknow,UPI,2,OnePlus 8T,2/2/2022
418,Wednesday,OnePlus,7,60542.28,Amit Srivastava,40,Ludhiana,UPI,4,OnePlus Nord,2/2/2022
419,Wednesday,Apple,7,55636.39,Ayesha Menon,52,Vadodara,Debit Card,3,iPhone 12,2/2/2022
420,Thursday,Apple,4,20092.67,Vivek Sheth,24,Vadodara,UPI,5,iPhone 11,2/3/2022
421,Thursday,Xiaomi,5,60014.45,Tapan Mathur,59,Mumbai,Debit Card,5,Redmi 9,2/3/2022
422,Thursday,Xiaomi,3,21706.53,Sneha Desai,52,Hyderabad,Cash,5,Redmi 9,2/3/2022
423,Thursday,Samsung,4,63556.68,Amit Prasad,19,Bhopal,Debit Card,5,Galaxy Note 20,2/3/2022
424,Friday,Apple,4,37518.99,Sumit Sharma,32,Delhi,UPI,4,iPhone 11,2/4/2022
425,Friday,Vivo,3,50618.61,Anand Joshi,26,Lucknow,Debit Card,5,Vivo V20,2/4/2022
426,Friday,Apple,5,39834.45,Namita Srivastava,34,Delhi,Debit Card,4,iPhone SE,2/4/2022
427,Friday,Vivo,5,15639.46,Vivek Alva,56,Coimbatore,Debit Card,2,Vivo V20,2/4/2022
428,Saturday,OnePlus,7,27443.34,Navin Mathur,35,Rajkot,Credit Card,2,OnePlus 8T,2/5/2022
429,Saturday,Apple,4,69023.91,Devendra Mathur,32,Delhi,UPI,5,iPhone SE,2/5/2022
430,Saturday,OnePlus,4,67642.89,Isha Nair,35,Delhi,Debit Card,4,OnePlus 8T,2/5/2022
431,Sunday,Xiaomi,9,29229.21,Pankaj Jain,41,Kanpur,UPI,3,Mi 11,2/6/2022
432,Sunday,Xiaomi,6,69777.81,Sachin Desai,40,Rajkot,Cash,5,Mi 11,2/6/2022
433,Sunday,Samsung,4,60733.07,Kiran Malhotra,29,Delhi,Debit Card,5,Galaxy S21,2/6/2022
434,Sunday,Apple,2,46657.57,Kiran Alva,40,Delhi,Debit Card,2,iPhone 11,2/6/2022
435,Monday,OnePlus,6,12407.48,Arun Deshmukh,38,Jodhpur,Cash,2,OnePlus 9,2/7/2022
436,Monday,Vivo,2,64086.81,Harish Teja,43,Kanpur,UPI,3,Vivo Y51,2/7/2022
437,Monday,Xiaomi,5,43445.76,Vijay Rawat,25,Kanpur,Cash,5,Mi 11,2/7/2022
438,Tuesday,Xiaomi,6,62108.57,Arun Dutta,47,Mumbai,Cash,4,Redmi 9,2/8/2022
439,Tuesday,Vivo,4,60065.75,Harish Solanki,51,Mumbai,Cash,2,Vivo Y51,2/8/2022
440,Tuesday,OnePlus,3,59980.37,Sunita Roy,19,Delhi,Cash,5,OnePlus Nord,2/8/2022
441,Tuesday,OnePlus,7,51890.43,Vinod Nambiar,22,Lucknow,UPI,3,OnePlus Nord,2/8/2022
442,Wednesday,Apple,2,27484.91,Meena Kulkarni,48,Mumbai,Debit Card,3,iPhone 12,2/9/2022
443,Wednesday,Apple,6,30169.62,Arun Sheth,50,Kanpur,Cash,3,iPhone SE,2/9/2022
444,Wednesday,Samsung,4,28508.15,Bhavana Mehta,21,Mumbai,Cash,5,Galaxy A51,2/9/2022
445,Thursday,Xiaomi,6,11202.76,Bhavana Varma,23,Madurai,Credit Card,3,Mi 11,2/10/2022
446,Thursday,Apple,4,44954.13,Lata Shah,40,Delhi,UPI,4,iPhone 11,2/10/2022
447,Thursday,OnePlus,4,51930.02,Vivek Teja,36,Ludhiana,Cash,4,OnePlus 9,2/10/2022
448,Friday,Vivo,4,61231.96,Prashant Rathod,25,Mumbai,Credit Card,5,Vivo S1,2/11/2022
449,Friday,OnePlus,9,18409.93,Priyanka Menon,56,Indore,Cash,5,OnePlus Nord,2/11/2022
450,Friday,Xiaomi,7,42650.99,Anjali Sharma,30,Mumbai,UPI,4,Redmi Note 10,2/11/2022
451,Friday,OnePlus,3,10480.49,Arun Kapoor,18,Ranchi,Credit Card,5,OnePlus 8T,2/11/2022
452,Saturday,Samsung,3,15705.62,Arun Goyal,23,Gorakhpur,Credit Card,5,Galaxy A51,2/12/2022
453,Saturday,Xiaomi,6,13252.7,Arun Pillai,24,Delhi,UPI,3,Redmi Note 10,2/12/2022
454,Saturday,Vivo,6,53528.68,Vinod Goyal,44,Vadodara,Credit Card,4,Vivo Y51,2/12/2022
455,Saturday,Samsung,4,14863.57,Monika Deshmukh,32,Delhi,Credit Card,2,Galaxy S21,2/12/2022
456,Sunday,Xiaomi,9,52987.18,Vijay Varma,51,Delhi,Cash,5,Redmi Note 10,2/13/2022
457,Sunday,Vivo,4,24977.48,Bhavana Mathur,40,Mumbai,Credit Card,5,Vivo S1,2/13/2022
458,Sunday,Samsung,9,62662.78,Priya Singh,41,Mumbai,Debit Card,4,Galaxy Note 20,2/13/2022
459,Monday,Samsung,4,58789,Tapan Deshmukh,32,Rajkot,UPI,2,Galaxy A51,2/14/2022
460,Monday,Xiaomi,2,67469.81,Meena Patel,52,Bangalore,Cash,5,Redmi 9,2/14/2022
461,Monday,Apple,2,63025.72,Namita Sheth,21,Delhi,Credit Card,5,iPhone 11,2/14/2022
462,Monday,Samsung,5,65999.77,Anita Varma,54,Mumbai,Debit Card,2,Galaxy Note 20,2/14/2022
463,Tuesday,Samsung,4,61524.54,Vinod Goyal,34,Mumbai,Cash,3,Galaxy Note 20,2/15/2022
464,Tuesday,Vivo,7,51602.91,Kunal Shah,48,Chennai,UPI,5,Vivo S1,2/15/2022
465,Tuesday,OnePlus,5,20215.55,Mala Teja,55,Delhi,Credit Card,2,OnePlus 8T,2/15/2022
466,Tuesday,Xiaomi,6,26302.45,Sumit Mishra,27,Jodhpur,UPI,4,Mi 11,2/15/2022
467,Wednesday,Xiaomi,4,22763.62,Kavita Gupta,44,Delhi,UPI,5,Mi 11,2/16/2022
468,Wednesday,Apple,2,46215.15,Tapan Joshi,59,Kolkata,Credit Card,5,iPhone 12,2/16/2022
469,Wednesday,Apple,9,40217.2,Nikhil Menon,23,Delhi,Credit Card,4,iPhone 11,2/16/2022
470,Wednesday,Xiaomi,7,62024.8,Vinod Prasad,23,Rajkot,Cash,2,Redmi 9,2/16/2022
471,Thursday,Apple,4,67160.37,Tapan Bhattacharya,32,Lucknow,UPI,3,iPhone 12,2/17/2022
472,Thursday,Vivo,3,34291.59,Jyoti Iyer,21,Indore,Credit Card,5,Vivo S1,2/17/2022
473,Thursday,Xiaomi,3,40381.03,Shruti Chaudhary,57,Delhi,UPI,5,Redmi Note 10,2/17/2022
474,Friday,Apple,9,68290.98,Jyoti Pillai,24,Ranchi,Credit Card,5,iPhone 11,2/18/2022
475,Friday,Xiaomi,5,26574.34,Manoj Shah,43,Hyderabad,UPI,4,Redmi Note 10,2/18/2022
476,Friday,OnePlus,3,57543.45,Vijay Prasad,48,Mumbai,Cash,2,OnePlus Nord,2/18/2022
477,Saturday,Samsung,5,23514.39,Reena Sharma,19,Delhi,UPI,2,Galaxy S21,2/19/2022
478,Saturday,Xiaomi,2,50887.61,Sumit Rathod,45,Lucknow,Credit Card,4,Mi 11,2/19/2022
479,Saturday,Samsung,4,25216.94,Krishna Malhotra,59,Delhi,Debit Card,5,Galaxy Note 20,2/19/2022
480,Sunday,Apple,2,63024,Namita Patel,30,Bhopal,Cash,4,iPhone SE,2/20/2022
